temp,atemp,hum,windspeed,day,month,year,season_1,season_2,season_3,season_4,yr_0,yr_1,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,holiday_0,holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,cnt
0.735833,0.697621,0.70375,0.116908,7,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,7273
0.75,0.707717,0.672917,0.1107,8,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,7534
0.755833,0.699508,0.620417,0.1561,9,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7286
0.715833,0.667942,0.715833,0.238813,10,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5786
0.6925,0.638267,0.732917,0.206479,11,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6299
0.700833,0.644579,0.530417,0.122512,12,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6544
0.720833,0.662254,0.545417,0.136212,13,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6883
0.726667,0.676779,0.686667,0.169158,14,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6784
0.706667,0.654037,0.619583,0.169771,15,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7347
0.719167,0.654688,0.519167,0.141796,16,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7605
0.723333,0.2424,0.570833,0.231354,17,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7148
0.678333,0.618071,0.603333,0.177867,18,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,7865
0.635833,0.603554,0.711667,0.08645,19,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4549
0.635833,0.595967,0.734167,0.129979,20,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,6530
0.649167,0.601025,0.67375,0.0727708,21,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7006
0.6675,0.621854,0.677083,0.0702833,22,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7375
0.695833,0.637008,0.635833,0.0845958,23,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7765
0.7025,0.6471,0.615,0.0721458,24,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,7582
0.661667,0.618696,0.712917,0.244408,25,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6053
0.653333,0.595996,0.845833,0.228858,26,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5255
0.703333,0.654688,0.730417,0.128733,27,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6917
0.728333,0.66605,0.62,0.190925,28,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7040
0.685,0.635733,0.552083,0.112562,29,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7697
0.706667,0.652779,0.590417,0.0771167,30,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7713
0.764167,0.6894,0.5875,0.168533,31,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7350
0.753333,0.702654,0.638333,0.113187,1,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6140
0.696667,0.649,0.815,0.0640708,2,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5810
0.7075,0.661629,0.790833,0.151121,3,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,6034
0.725833,0.686888,0.755,0.236321,4,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6864
0.736667,0.708983,0.74125,0.187808,5,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7112
0.696667,0.655329,0.810417,0.142421,6,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,6203
0.703333,0.657204,0.73625,0.171646,7,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7504
0.659167,0.611121,0.799167,0.281104,8,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5976
0.61,0.578925,0.5475,0.224496,9,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,8227
0.583333,0.565654,0.50375,0.258713,10,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,7525
0.5775,0.554292,0.52,0.0920542,11,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7767
0.599167,0.570075,0.577083,0.131846,12,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7870
0.6125,0.579558,0.637083,0.0827208,13,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7804
0.633333,0.594083,0.6725,0.103863,14,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,8009
0.608333,0.585867,0.501667,0.247521,15,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,8714
0.58,0.563125,0.57,0.0901833,16,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7333
0.580833,0.55305,0.734583,0.151742,17,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,6869
0.623333,0.565067,0.8725,0.357587,18,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4073
0.5525,0.540404,0.536667,0.215175,19,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7591
0.546667,0.532192,0.618333,0.118167,20,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7720
0.599167,0.571971,0.66875,0.154229,21,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,8167
0.65,0.610488,0.646667,0.283583,22,9,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,8395
0.529167,0.518933,0.467083,0.223258,23,9,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7907
0.514167,0.502513,0.492917,0.142404,24,9,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,7436
0.55,0.544179,0.57,0.236321,25,9,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7538
0.635,0.596613,0.630833,0.2444,26,9,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7733
0.65,0.607975,0.690833,0.134342,27,9,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,7393
0.619167,0.585863,0.69,0.164179,28,9,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,7415
0.5425,0.530296,0.542917,0.227604,29,9,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,8555
0.526667,0.517663,0.583333,0.134958,30,9,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6889
0.520833,0.512,0.649167,0.0908042,1,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,6778
0.590833,0.542333,0.871667,0.104475,2,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4639
0.6575,0.599133,0.79375,0.0665458,3,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,7572
0.6575,0.607975,0.722917,0.117546,4,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,7328
0.615,0.580187,0.6275,0.10635,5,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,8156
0.554167,0.538521,0.664167,0.268025,6,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,7965
0.415833,0.419813,0.708333,0.141162,7,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3510
0.383333,0.387608,0.709583,0.189679,8,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,5478
0.446667,0.438112,0.761667,0.1903,9,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,6392
0.514167,0.503142,0.630833,0.187821,10,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7691
0.435,0.431167,0.463333,0.181596,11,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7570
0.4375,0.433071,0.539167,0.235092,12,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7282
0.393333,0.391396,0.494583,0.146142,13,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,7109
0.521667,0.508204,0.640417,0.278612,14,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6639
0.561667,0.53915,0.7075,0.296037,15,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5875
0.468333,0.460846,0.558333,0.182221,16,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7534
0.455833,0.450108,0.692917,0.101371,17,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7461
0.5225,0.512625,0.728333,0.236937,18,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,7509
0.563333,0.537896,0.815,0.134954,19,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5424
0.484167,0.472842,0.572917,0.117537,20,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,8090
0.464167,0.456429,0.51,0.166054,21,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6824
0.4875,0.482942,0.568333,0.0814833,22,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,7058
0.544167,0.530304,0.641667,0.0945458,23,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7466
0.5875,0.558721,0.63625,0.0727792,24,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7693
0.55,0.529688,0.800417,0.124375,25,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,7359
0.545833,0.52275,0.807083,0.132467,26,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,7444
0.53,0.515133,0.72,0.235692,27,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7852
0.4775,0.467771,0.694583,0.398008,28,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4459
0.44,0.4394,0.88,0.3582,29,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,22
0.318182,0.309909,0.825455,0.213009,30,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1096
0.3575,0.3611,0.666667,0.166667,31,10,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,5566
0.365833,0.369942,0.581667,0.157346,1,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,5986
0.355,0.356042,0.522083,0.266175,2,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5847
0.343333,0.323846,0.49125,0.270529,3,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5138
0.325833,0.329538,0.532917,0.179108,4,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,5107
0.319167,0.308075,0.494167,0.236325,5,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5259
0.280833,0.281567,0.567083,0.173513,6,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5686
0.295833,0.274621,0.5475,0.304108,7,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,5035
0.352174,0.341891,0.333478,0.347835,8,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,5315
0.361667,0.355413,0.540833,0.214558,9,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5992
0.389167,0.393937,0.645417,0.0578458,10,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6536
0.420833,0.421713,0.659167,0.1275,11,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6852
0.485,0.475383,0.741667,0.173517,12,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,6269
0.343333,0.323225,0.662917,0.342046,13,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4094
0.289167,0.281563,0.552083,0.199625,14,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,5495
0.321667,0.324492,0.620417,0.152987,15,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,5445
0.345,0.347204,0.524583,0.171025,16,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5698
0.325,0.326383,0.545417,0.179729,17,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5629
0.3425,0.337746,0.692917,0.227612,18,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4669
0.380833,0.375621,0.623333,0.235067,19,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5499
0.374167,0.380667,0.685,0.082725,20,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,5634
0.353333,0.364892,0.61375,0.103246,21,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,5146
0.34,0.350371,0.580417,0.0528708,22,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2425
0.368333,0.378779,0.56875,0.148021,23,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3910
0.278333,0.248742,0.404583,0.376871,24,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2277
0.245833,0.257583,0.468333,0.1505,25,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2424
0.313333,0.339004,0.535417,0.04665,26,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5087
0.291667,0.281558,0.786667,0.237562,27,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3959
0.296667,0.289762,0.50625,0.210821,28,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,5260
0.28087,0.298422,0.555652,0.115522,29,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,5323
0.298333,0.323867,0.649583,0.0584708,30,11,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5668
0.298333,0.316904,0.806667,0.0597042,1,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5191
0.3475,0.359208,0.823333,0.124379,2,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4649
0.4525,0.455796,0.7675,0.0827208,3,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6234
0.475833,0.469054,0.73375,0.174129,4,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6606
0.438333,0.428012,0.485,0.324021,5,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,5729
0.255833,0.258204,0.50875,0.174754,6,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,5375
0.320833,0.321958,0.764167,0.1306,7,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5008
0.381667,0.389508,0.91125,0.101379,8,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5582
0.384167,0.390146,0.905417,0.157975,9,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3228
0.435833,0.435575,0.925,0.190308,10,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5170
0.353333,0.338363,0.596667,0.296037,11,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,5501
0.2975,0.297338,0.538333,0.162937,12,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,5319
0.295833,0.294188,0.485833,0.174129,13,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,5532
0.281667,0.294192,0.642917,0.131229,14,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5611
0.324167,0.338383,0.650417,0.10635,15,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5047
0.3625,0.369938,0.83875,0.100742,16,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3786
0.393333,0.4015,0.907083,0.0982583,17,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4585
0.410833,0.409708,0.66625,0.221404,18,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5557
0.3325,0.342162,0.625417,0.184092,19,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,5267
0.33,0.335217,0.667917,0.132463,20,12,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4128
0.326667,0.301767,0.556667,0.374383,21,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3623
0.265833,0.236113,0.44125,0.407346,22,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1749
0.245833,0.259471,0.515417,0.133083,23,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1787
0.231304,0.2589,0.791304,0.0772304,24,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,920
0.291304,0.294465,0.734783,0.168726,25,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1013
0.243333,0.220333,0.823333,0.316546,26,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,441
0.254167,0.226642,0.652917,0.350133,27,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2114
0.253333,0.255046,0.59,0.155471,28,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3095
0.253333,0.2424,0.752917,0.124383,29,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1341
0.255833,0.2317,0.483333,0.350754,30,12,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1796
